,region,city,area,rooms,toilets,price,year,month
387,abruzzo, Teramo,398m²,5+,3+,€ 250.000,2023,7
388,abruzzo, Silvi,106m²,3,1,€ 150.000,2023,7
389,abruzzo, Tortoreto,50m²,3,1,€ 140.000,2023,7
390,abruzzo, L'Aquila,180m²,4,2,€ 450.000,2023,7
391,abruzzo, San Salvo,60m²,2,1,€ 79.000,2023,7
392,abruzzo, Tortoreto,54m²,3,1,€ 158.000,2023,7
393,abruzzo, Civitaquana,220m²,5,1,€ 99.000,2023,7
394,abruzzo, Alba Adriatica,40m²,2,1,€ 79.000,2023,7
395,abruzzo, L'Aquila,220m²,5+,3+,€ 449.000,2023,7
396,abruzzo, Roseto degli Abruzzi,125m²,5,2,€ 140.000,2023,7
397,abruzzo, Vasto,70m²,3,1,"€ 64.000€ 69.000(-7,2%)",2023,7
398,abruzzo, San Salvo,100m²,5,1,€ 115.000,2023,7
399,abruzzo, Pescara,100m²,3,1,€ 120.000,2023,7
400,abruzzo, Montesilvano,625m²,5+,3+,€ 177.000,2023,7
401,abruzzo, Montorio al Vomano,110m²,5,2,€ 49.000,2023,7
402,abruzzo, Pineto,78m²,3,1,€ 158.000,2023,7
403,abruzzo, Nereto,204m²,5+,2,€ 148.000,2023,7
404,abruzzo, Alfedena,76m²,2,1,€ 145.000,2023,7
405,abruzzo, Pescasseroli,90m²,5,3,€ 230.000,2023,7
406,abruzzo, Rocca di Botte,44m²,3,2,€ 69.000,2023,7
407,abruzzo, Roccaraso,160m²,5+,3+,Prezzo su richiesta,2023,7
408,abruzzo, Castel di Sangro,65m²,3,1,€ 149.000,2023,7
409,abruzzo, Avezzano,97m²,4,2,€ 125.000,2023,7
410,abruzzo, Alba Adriatica,40m²,2,1,€ 78.000,2023,7
411,abruzzo, Teramo,170m²,5,3,€ 219.000,2023,7
412,abruzzo, Ortona,96m²,3,1,€ 179.000,2023,7
413,abruzzo, Chieti,58m²,2,1,€ 98.000,2023,7
414,abruzzo, Martinsicuro,400m²,5+,3+,€ 410.000,2023,7
415,abruzzo, Città Sant'Angelo,67m²,3,1,€ 49.000,2023,7
416,abruzzo, Teramo,150m²,5+,3,€ 235.000,2023,7
417,abruzzo, L'Aquila,75m²,3,1,€ 155.000,2023,7
418,abruzzo, Silvi,60m²,3,1,€ 79.000,2023,7
419,abruzzo, Cepagatti,118m²,4,2,€ 179.000,2023,7
420,abruzzo, Chieti,128m²,4,2,€ 134.000,2023,7
421,abruzzo, Città Sant'Angelo,40m²,2,1,€ 73.000,2023,7
422,abruzzo, Città Sant'Angelo,305m²,5+,3+,€ 269.000,2023,7
423,abruzzo, Pescara,105m²,3,1,€ 130.000,2023,7
424,abruzzo, Martinsicuro,55m²,3,1,€ 135.000,2023,7
425,abruzzo, Ortona,233m²,5+,2,€ 130.000,2023,7
426,abruzzo, Pescara,82m²,3,2,€ 260.000,2023,7
427,abruzzo, Spoltore,180m²,5+,3,€ 229.000,2023,7
428,abruzzo, Pescara,62m²,3,1,€ 149.000,2023,7
429,abruzzo, Città Sant'Angelo,170m²,4,2,Prezzo su richiesta,2023,7
430,abruzzo, Vasto,159m²,5+,2,€ 270.000,2023,7
431,abruzzo, Alba Adriatica,87m²,3,1,€ 125.000,2023,7
432,abruzzo, Pescara,63m²,3,1,€ 139.000,2023,7
433,abruzzo, Vasto,820m²,5+,2,€ 590.000,2023,7
434,abruzzo, Pescara,75m²,3,1,€ 89.000,2023,7
435,abruzzo, Vasto,100m²,4,2,€ 175.000,2023,7
436,abruzzo, Lanciano,51m²,2,1,€ 86.000,2023,7
437,abruzzo, Ortona,100m²,4,1,€ 70.000,2023,7
438,abruzzo, Chieti,60m²,2,1,€ 38.000,2023,7
439,abruzzo, Cepagatti,261m²,5+,2,€ 263.000,2023,7
440,abruzzo, Vasto,120m²,4,2,€ 147.000,2023,7
441,abruzzo, Corropoli,91m²,4,2,€ 125.000,2023,7
442,abruzzo, Martinsicuro,151m²,4,2,€ 170.000,2023,7
443,abruzzo, Vasto,85m²,3,2,€ 189.000,2023,7
444,abruzzo, Giulianova,205m²,5+,2,"€ 230.000€ 270.000(-14,8%)",2023,7
445,abruzzo, L'Aquila,110m²,4,2,Prezzo su richiesta,2023,7
446,abruzzo, Alba Adriatica,72m²,3,1,€ 245.000,2023,7
447,abruzzo, Spoltore,132m²,5+,2,€ 220.000,2023,7
448,abruzzo, Colonnella,93m²,4,2,€ 135.000,2023,7
449,abruzzo, Ortona,117m²,5,2,€ 210.000,2023,7
450,abruzzo, Teramo,115m²,4,1,€ 195.000,2023,7
451,abruzzo, Chieti,130m²,4,2,€ 244.000,2023,7
452,abruzzo, Alba Adriatica,100m²,4,2,€ 290.000,2023,7
453,abruzzo, Chieti,107m²,4,2,€ 210.000,2023,7
454,abruzzo, San Giovanni Teatino,560m²,5+,3+,€ 385.000,2023,7
455,abruzzo, Pescara,94m²,3,1,€ 118.000,2023,7
456,abruzzo, Spoltore,106m²,3,2,€ 150.000,2023,7
457,abruzzo, Roccaraso,59m²,2,1,€ 149.000,2023,7
458,abruzzo, Tortoreto,375m²,5+,3+,€ 500.000,2023,7
459,abruzzo, Vasto,331m²,5+,3+,€ 420.000,2023,7
460,abruzzo, Pescocostanzo,75m²,3,1,€ 175.000,2023,7
461,abruzzo, Sulmona,130m²,4,2,€ 98.000,2023,7
462,abruzzo, Fresagrandinaria,178m²,4,1,€ 92.000,2023,7
463,abruzzo, Tornimparte,100m²,4,2,€ 55.000,2023,7
464,abruzzo, Martinsicuro,40m²,3,1,€ 69.000,2023,7
465,abruzzo, Martinsicuro,170m²,4,2,€ 195.000,2023,7
466,abruzzo, Pescara,370m²,5,3+,€ 1.350.000,2023,7
467,abruzzo, Pescara,107m²,3,2,€ 139.000,2023,7
468,abruzzo, Chieti,180m²,5+,1,€ 200.000,2023,7
469,abruzzo, Penne,113m²,5,1,"da € 3.569,00",2023,7
470,abruzzo, Alba Adriatica,100m²,4,1,€ 109.000,2023,7
471,abruzzo, Raiano,170m²,5+,3,€ 60.000,2023,7
472,abruzzo, L'Aquila,224m²,5+,3,€ 370.000,2023,7
473,abruzzo, Alfedena,375m²,4,2,€ 430.000,2023,7
474,abruzzo, Martinsicuro,252m²,5+,1,€ 149.000,2023,7
475,abruzzo, Montesilvano,102m²,3,2,€ 213.000,2023,7
476,abruzzo, Giulianova,100m²,3,2,€ 210.000,2023,7
477,abruzzo, Teramo,140m²,5,2,€ 140.000,2023,7
478,abruzzo, Miglianico,109m²,4,1,"da € 57.704,00",2023,7
479,abruzzo, Giulianova,199m²,5+,3,€ 162.000,2023,7
480,abruzzo, Francavilla al Mare,250m²,,1,€ 700.000,2023,7
481,abruzzo, Roseto degli Abruzzi,94m²,3,2,€ 385.000,2023,7
482,abruzzo, San Giovanni Teatino,75m²,3,2,€ 128.000,2023,7
483,abruzzo, Tortoreto,65m²,3,1,Prezzo su richiesta,2023,7
484,abruzzo, Silvi,97m²,5,1,€ 170.000,2023,7
485,abruzzo, Roseto degli Abruzzi,115m²,4,3,€ 298.000,2023,7
486,abruzzo, Roseto degli Abruzzi,69m²,3,1,€ 273.000,2023,7
487,abruzzo, Ancarano,150m²,5+,1,€ 135.000,2023,7
488,abruzzo, Nereto,225m²,4,1,€ 100.000,2023,7
489,abruzzo, Teramo,130m²,5+,2,€ 40.000,2023,7
490,abruzzo, Controguerra,160m²,3,2,€ 250.000,2023,7
491,abruzzo, Spoltore,500m²,5+,2,€ 450.000,2023,7
492,abruzzo, Avezzano,130m²,4,2,Prezzo su richiesta,2023,7
493,abruzzo, Roseto degli Abruzzi,94m²,4,2,€ 420.000,2023,7
494,abruzzo, Casalbordino,40m²,2,1,€ 35.000,2023,7
495,abruzzo, Alba Adriatica,130m²,5+,2,€ 180.000,2023,7
496,abruzzo, Alba Adriatica,70m²,3,1,€ 110.000,2023,7
497,abruzzo, Colonnella,390m²,5+,3,€ 320.000,2023,7
498,abruzzo, Pescara,220m²,5+,3,€ 170.000,2023,7
499,abruzzo, Pietracamela,100m²,3,1,€ 120.000,2023,7
500,abruzzo, Martinsicuro,120m²,4,2,Prezzo su richiesta,2023,7
501,abruzzo, Teramo,150m²,4,1,€ 230.000,2023,7
502,abruzzo, Chieti,100m²,3,1,€ 70.000,2023,7
503,abruzzo, Colledara,180m²,5+,1,€ 180.000,2023,7
504,abruzzo, San Salvo,157m²,4,2,€ 273.000,2023,7
505,abruzzo, Penne,235m²,5+,3,€ 228.000,2023,7
506,abruzzo, Pescara,119m²,4,1,€ 250.000,2023,7
507,abruzzo, San Salvo,194m²,5+,2,€ 233.000,2023,7
508,abruzzo, Pianella,126m²,5,1,€ 163.000,2023,7
509,abruzzo, Canzano,130m²,4,1,€ 67.000,2023,7
510,abruzzo, Alba Adriatica,80m²,3,2,€ 165.000,2023,7
511,abruzzo, Pescara,123m²,5,2,€ 140.000,2023,7
512,abruzzo, Montesilvano,133m²,3,1,€ 134.000,2023,7
513,abruzzo, Pescara,63m²,2,2,€ 65.000,2023,7
514,abruzzo, Loreto Aprutino,180m²,3,1,€ 170.000,2023,7
515,abruzzo, Sant'Omero,107m²,4,2,€ 115.000,2023,7
516,abruzzo, San Valentino in Abruzzo Citeriore,405m²,5+,1,€ 110.000,2023,7
517,abruzzo, Bellante,166m²,4,2,€ 125.000,2023,7
518,abruzzo, Tortoreto,113m²,3,2,€ 325.000,2023,7
519,abruzzo, Castel di Sangro,58m²,3,1,€ 155.000,2023,7
520,abruzzo, San Salvo,120m²,4,1,€ 79.000,2023,7
521,abruzzo, Castel Castagna,120m²,4,1,€ 40.000,2023,7
522,abruzzo, Torano Nuovo,110m²,5+,1,€ 110.000,2023,7
523,abruzzo, Alba Adriatica,70m²,3,2,€ 159.000,2023,7
524,abruzzo, Montesilvano,58m²,2,1,€ 105.000,2023,7
525,abruzzo, Civitella del Tronto,160m²,5+,1,€ 100.000,2023,7
526,abruzzo, San Salvo,100m²,3,2,€ 79.000,2023,7
527,abruzzo, Martinsicuro,106m²,4,2,Prezzo su richiesta,2023,7
528,abruzzo, Scafa,170m²,4,2,€ 170.000,2023,7
529,abruzzo, Campli,240m²,4,1,€ 40.000,2023,7
530,abruzzo, Silvi,55m²,2,1,€ 125.000,2023,7
531,abruzzo, Pescara,98m²,2,2,€ 122.000,2023,7
532,abruzzo, Lucoli,60m²,2,1,€ 45.000,2023,7
533,abruzzo, Colledara,600m²,5,2,€ 550.000,2023,7
534,abruzzo, Popoli,53m²,3,1,€ 37.000,2023,7
535,abruzzo, Basciano,200m²,4,2,€ 185.000,2023,7
536,abruzzo, Pineto,155m²,5+,1,€ 295.000,2023,7
537,abruzzo, Alba Adriatica,450m²,5+,2,€ 480.000,2023,7
538,abruzzo, Popoli,404m²,5+,1,"da € 12.094,00",2023,7
539,abruzzo, Pietranico,80m²,4,1,€ 33.000,2023,7
540,abruzzo, Tocco da Casauria,130m²,4,1,€ 100.000,2023,7
541,abruzzo, Isola del Gran Sasso d'Italia,200m²,5,1,€ 95.000,2023,7
542,abruzzo, Altino,133m²,5,2,€ 140.000,2023,7
543,abruzzo, Vasto,129m²,4,2,€ 157.500,2023,7
544,abruzzo, Caramanico Terme,50m²,3,1,€ 27.500,2023,7
545,abruzzo, Basciano,120m²,5,1,€ 115.000,2023,7
546,abruzzo, Lanciano,70m²,3,1,€ 60.000,2023,7
547,abruzzo, Giulianova,120m²,4,3,€ 880.000,2023,7
548,abruzzo, Loreto Aprutino,650m²,5+,1,€ 550.000,2023,7
549,abruzzo, Popoli,70m²,3,1,€ 75.000,2023,7
550,abruzzo, Civitella del Tronto,80m²,5,1,€ 50.000,2023,7
551,abruzzo, Moscufo,80m²,3,2,€ 145.000,2023,7
552,abruzzo, Pianella,85m²,3,1,€ 95.000,2023,7
553,abruzzo, Tortoreto,54m²,3,1,€ 152.000,2023,7
554,abruzzo, Campli,165m²,5+,1,€ 125.000,2023,7
555,abruzzo, Collecorvino,180m²,4,2,€ 180.000,2023,7
556,abruzzo, Pescara,96m²,3,1,€ 118.000,2023,7
557,abruzzo, Atri,150m²,5+,1,€ 185.000,2023,7
558,abruzzo, Loreto Aprutino,80m²,3,1,€ 65.000,2023,7
559,abruzzo, Loreto Aprutino,170m²,5,1,€ 130.000,2023,7
560,abruzzo, L'Aquila,176m²,3,1,"da € 73.671,00",2023,7
561,abruzzo, Corropoli,550m²,5,2,€ 450.000,2023,7
562,abruzzo, Caramanico Terme,140m²,5,3+,€ 85.000,2023,7
563,abruzzo, Teramo,120m²,4,2,€ 130.000,2023,7
564,abruzzo, Civitella del Tronto,330m²,5,1,€ 250.000,2023,7
565,abruzzo, Penne,103m²,5,1,€ 95.000,2023,7
566,abruzzo, Penne,108m²,5+,2,€ 90.000,2023,7
567,abruzzo, Giulianova,300m²,5+,3,€ 320.000,2023,7
568,abruzzo, Alba Adriatica,90m²,2,1,€ 110.000,2023,7
569,abruzzo, Caramanico Terme,180m²,5,2,€ 180.000,2023,7
570,abruzzo, Pietranico,65m²,3,1,€ 30.000,2023,7
571,abruzzo, Pescosansonesco,75m²,5,1,€ 70.000,2023,7
572,abruzzo, Isola del Gran Sasso d'Italia,60m²,3,1,€ 50.000,2023,7
573,abruzzo, Sulmona,96m²,5,1,€ 115.000,2023,7
574,abruzzo, Basciano,65m²,3,1,€ 55.000,2023,7
575,abruzzo, Bellante,80m²,2,1,€ 30.000,2023,7
576,abruzzo, Bellante,140m²,5+,1,€ 165.000,2023,7
577,abruzzo, Pratola Peligna,90m²,5,1,€ 65.000,2023,7
578,abruzzo, Catignano,89m²,3,1,€ 75.000,2023,7
579,abruzzo, Loreto Aprutino,70m²,5,1,€ 70.000,2023,7
580,abruzzo, Alanno,100m²,5,1,€ 18.000,2023,7
581,abruzzo, Montesilvano,330m²,5+,1,€ 530.000,2023,7
582,abruzzo, Teramo,500m²,5+,1,€ 690.000,2023,7
583,abruzzo, Atri,173m²,5+,1,€ 60.000,2023,7
584,abruzzo, Cepagatti,450m²,5+,1,€ 670.000,2023,7
585,abruzzo, Tortoreto,57m²,3,2,€ 190.000,2023,7
586,abruzzo, Vasto,65m²,3,1,€ 163.000,2023,7
587,abruzzo, Pescara,160m²,5+,3,€ 280.000,2023,7
588,abruzzo, Lettomanoppello,120m²,5,1,€ 120.000,2023,7
589,abruzzo, Bisenti,540m²,5+,2,€ 205.000,2023,7
590,abruzzo, Penne,220m²,5+,3+,€ 195.000,2023,7
591,abruzzo, Brittoli,100m²,5,1,€ 35.000,2023,7
592,abruzzo, Corropoli,100m²,5,1,€ 75.000,2023,7
593,abruzzo, Tortoreto,44m²,3,1,€ 150.000,2023,7
594,abruzzo, Giulianova,75m²,3,1,€ 89.000,2023,7
595,abruzzo, Caramanico Terme,50m²,3,1,€ 65.000,2023,7
596,abruzzo, Popoli,75m²,4,1,€ 55.000,2023,7
597,abruzzo, Roseto degli Abruzzi,326m²,5+,1,€ 325.000,2023,7
598,abruzzo, Martinsicuro,70m²,5+,1,€ 145.000,2023,7
599,abruzzo, Corropoli,150m²,5+,3,€ 70.000,2023,7
600,abruzzo, Arsita,270m²,5+,1,€ 180.000,2023,7
601,abruzzo, Montesilvano,100m²,3,1,€ 185.000,2023,7
602,abruzzo, Montebello di Bertona,150m²,5,1,€ 99.000,2023,7
603,abruzzo, Notaresco,250m²,5+,1,€ 120.000,2023,7
604,abruzzo, Campo di Giove,59m²,4,1,€ 22.494,2023,7
605,abruzzo, Pescara,110m²,5,1,Prezzo su richiesta,2023,7
606,abruzzo, Valle Castellana,75m²,5+,1,€ 50.000,2023,7
607,abruzzo, Civitaquana,120m²,3,1,€ 75.000,2023,7
608,abruzzo, Campotosto,93m²,5,1,€ 45.000,2023,7
609,abruzzo, Bucchianico,136m²,4,2,€ 119.000,2023,7
610,abruzzo, Lettomanoppello,110m²,3,1,€ 65.000,2023,7
611,abruzzo, Castelli,150m²,5+,1,€ 275.000,2023,7
612,abruzzo, Montorio al Vomano,100m²,4,1,€ 120.000,2023,7
613,abruzzo, Pescina,70m²,5,1,€ 40.000,2023,7
614,abruzzo, Pineto,55m²,2,2,€ 70.000,2023,7
615,abruzzo, Teramo,1.100m²,5+,1,€ 310.000,2023,7
616,abruzzo, Catignano,118m²,5,1,€ 58.000,2023,7
617,abruzzo, Loreto Aprutino,240m²,5+,1,€ 590.000,2023,7
618,abruzzo, Montebello di Bertona,65m²,3,1,€ 50.000,2023,7
619,abruzzo, Ancarano,900m²,5+,1,€ 900.000,2023,7
620,abruzzo, Basciano,200m²,5+,1,€ 120.000,2023,7
621,abruzzo, Serramonacesca,65m²,4,1,€ 90.000,2023,7
622,abruzzo, Abbateggio,180m²,5+,1,€ 69.000,2023,7
623,abruzzo, Castelli,128m²,5,1,€ 90.000,2023,7
624,abruzzo, Teramo,180m²,5+,2,€ 290.000,2023,7
625,abruzzo, Caramanico Terme,300m²,5+,2,€ 150.000,2023,7
626,abruzzo, Città Sant'Angelo,214m²,4,2,€ 130.000,2023,7
627,abruzzo, Massa d'Albe,50m²,2,1,€ 75.000,2023,7
628,abruzzo, Sant'Egidio alla Vibrata,80m²,3,1,€ 73.000,2023,7
629,abruzzo, Popoli,250m²,5+,3+,€ 360.000,2023,7
630,abruzzo, Atri,285m²,5+,1,€ 370.000,2023,7
631,abruzzo, Silvi,180m²,5,1,€ 25.000,2023,7
632,abruzzo, Rosciano,270m²,5+,1,€ 150.000,2023,7
633,abruzzo, Alanno,120m²,4,1,€ 30.000,2023,7
634,abruzzo, Sant'Eufemia a Maiella,80m²,3,2,€ 55.000,2023,7
635,abruzzo, Civitella Casanova,120m²,5+,2,€ 150.000,2023,7
636,abruzzo, Città Sant'Angelo,100m²,4,3,€ 280.000,2023,7
637,abruzzo, Pietranico,220m²,5+,1,€ 80.000,2023,7
638,abruzzo, Caramanico Terme,280m²,5+,2,€ 185.000,2023,7
639,abruzzo, Alanno,120m²,5,1,€ 89.000,2023,7
640,abruzzo, Campli,160m²,5+,1,€ 150.000,2023,7
641,abruzzo, Moscufo,159m²,4,1,€ 140.000,2023,7
642,abruzzo, Pescara,140m²,5+,3,€ 140.000,2023,7
643,abruzzo, Villa Celiera,90m²,4,2,€ 130.000,2023,7
644,abruzzo, Pianella,75m²,3,1,€ 63.000,2023,7
645,abruzzo, Isola del Gran Sasso d'Italia,130m²,5,1,€ 90.000,2023,7
646,abruzzo, Montesilvano,80m²,4,2,€ 130.000,2023,7
647,abruzzo, Popoli,120m²,4,1,€ 120.000,2023,7
648,abruzzo, Lecce nei Marsi,300m²,5+,1,€ 149.000,2023,7
649,abruzzo, Popoli,28m²,2,1,€ 18.000,2023,7
650,abruzzo, Lama dei Peligni,70m²,4,1,€ 15.000,2023,7
651,abruzzo, Teramo,40m²,2,1,€ 80.000,2023,7
652,abruzzo, Roseto degli Abruzzi,120m²,5,2,€ 140.000,2023,7
653,abruzzo, Loreto Aprutino,200m²,5+,2,€ 380.000,2023,7
654,abruzzo, Alba Adriatica,270m²,5+,1,€ 250.000,2023,7
655,abruzzo, Rosciano,380m²,5+,1,€ 295.000,2023,7
656,abruzzo, Mosciano Sant'Angelo,80m²,3,1,€ 120.000,2023,7
657,abruzzo, Isola del Gran Sasso d'Italia,1.200m²,5,3,€ 236.000,2023,7
658,abruzzo, Colonnella,180m²,5,1,€ 200.000,2023,7
659,abruzzo, Città Sant'Angelo,180m²,5+,2,€ 189.000,2023,7
660,abruzzo, Mosciano Sant'Angelo,100m²,5+,1,€ 120.000,2023,7
661,abruzzo, Tortoreto,70m²,3,1,€ 175.000,2023,7
662,abruzzo, Moscufo,60m²,2,1,€ 150.000,2023,7
663,abruzzo, Teramo,250m²,5+,1,€ 650.000,2023,7
664,abruzzo, Pianella,85m²,3,1,€ 100.000,2023,7
665,abruzzo, Cermignano,100m²,3,2,€ 90.000,2023,7
666,abruzzo, Massa d'Albe,300m²,5+,3+,€ 600.000,2023,7
667,abruzzo, Tocco da Casauria,110m²,5+,1,€ 85.000,2023,7
668,abruzzo, Penne,90m²,4,1,€ 150.000,2023,7
669,abruzzo, Pescara,208m²,5+,3+,€ 350.000,2023,7
670,abruzzo, Alba Adriatica,75m²,4,1,€ 169.000,2023,7
671,abruzzo, Cepagatti,410m²,5+,1,€ 560.000,2023,7
672,abruzzo, Città Sant'Angelo,480m²,4,1,€ 480.000,2023,7
673,abruzzo, Pescara,110m²,4,2,€ 135.000,2023,7
674,abruzzo, Tortoreto,200m²,4,2,€ 260.000,2023,7
675,abruzzo, Ancarano,160m²,3,1,€ 160.000,2023,7
676,abruzzo, Città Sant'Angelo,800m²,5+,3,€ 300.000,2023,7
677,abruzzo, Roseto degli Abruzzi,148m²,5+,2,€ 300.000,2023,7
678,abruzzo, Caramanico Terme,70m²,4,1,€ 55.000,2023,7
679,abruzzo, Torricella Sicura,96m²,3,1,€ 55.000,2023,7
680,abruzzo, Martinsicuro,400m²,5+,1,€ 400.000,2023,7
681,abruzzo, Abbateggio,80m²,4,1,€ 60.000,2023,7
682,abruzzo, Notaresco,500m²,5+,3+,€ 400.000,2023,7
683,abruzzo, Castelli,500m²,5+,1,€ 500.000,2023,7
684,abruzzo, Prezza,140m²,5,1,€ 600.000,2023,7
685,abruzzo, Crognaleto,75m²,4,2,€ 58.000,2023,7
686,abruzzo, Campli,104m²,4,1,€ 60.000,2023,7
687,abruzzo, Sant'Omero,580m²,5+,3+,"€ 369.000€ 490.000(-24,7%)",2023,7
688,abruzzo, Lecce nei Marsi,60m²,5,1,€ 38.000,2023,7
689,abruzzo, Penne,110m²,5+,1,€ 65.000,2023,7
690,abruzzo, Altino,208m²,,1,€ 15.750,2023,7
691,abruzzo, Pescara,180m²,5+,1,€ 215.000,2023,7
692,abruzzo, Sant'Omero,150m²,4,1,€ 130.000,2023,7
693,abruzzo, Pietranico,155m²,5,1,€ 65.000,2023,7
694,abruzzo, Isola del Gran Sasso d'Italia,140m²,5+,1,€ 75.000,2023,7
695,abruzzo, Rosciano,120m²,3,1,€ 95.000,2023,7
696,abruzzo, Sant'Omero,450m²,4,1,€ 450.000,2023,7
697,abruzzo, Tossicia,260m²,5+,2,€ 300.000,2023,7
698,abruzzo, Bellante,1.000m²,5+,1,€ 280.000,2023,7
699,abruzzo, Tortoreto,1.000m²,5,1,€ 65.000,2023,7
700,abruzzo, Rocca Santa Maria,80m²,5,1,€ 70.000,2023,7
701,abruzzo, Bolognano,78m²,4,1,€ 59.000,2023,7
702,abruzzo, Penne,650m²,5+,3+,€ 500.000,2023,7
703,abruzzo, Sant'Omero,80m²,2,1,€ 35.000,2023,7
704,abruzzo, Roccamorice,55m²,3,1,€ 75.000,2023,7
705,abruzzo, Tocco da Casauria,50m²,3,1,€ 65.000,2023,7
706,abruzzo, Città Sant'Angelo,750m²,5,1,€ 650.000,2023,7
707,abruzzo, Teramo,120m²,4,1,€ 95.000,2023,7
708,abruzzo, Pescara,97m²,3,1,Prezzo su richiesta,2023,7
709,abruzzo, Montorio al Vomano,205m²,3,1,€ 140.000,2023,7
710,abruzzo, Castiglione a Casauria,150m²,5+,2,€ 110.000,2023,7
711,abruzzo, Pietracamela,1.010m²,5,1,€ 460.000,2023,7
712,abruzzo, Morro d'Oro,160m²,5+,2,€ 180.000,2023,7
713,abruzzo, Alanno,700m²,5+,1,€ 75.000,2023,7
714,abruzzo, Scafa,1.100m²,5+,1,€ 315.000,2023,7
715,abruzzo, Vicoli,250m²,5+,1,€ 65.000,2023,7
716,abruzzo, Castilenti,200m²,5+,1,€ 125.000,2023,7
717,abruzzo, Penne,115m²,4,1,€ 110.000,2023,7
718,abruzzo, Montorio al Vomano,92m²,4,2,€ 168.000,2023,7
719,abruzzo, Serramonacesca,59m²,,1,€ 55.000,2023,7
720,abruzzo, Montorio al Vomano,200m²,5+,2,€ 110.000,2023,7
721,abruzzo, Alba Adriatica,108m²,,1,€ 150.000,2023,7
722,abruzzo, Altino,332m²,,1,€ 34.500,2023,7
723,abruzzo, Altino,123m²,,1,€ 24.750,2023,7
724,abruzzo, Bussi sul Tirino,160m²,5+,1,€ 124.000,2023,7
725,abruzzo, Caramanico Terme,60m²,2,1,€ 50.000,2023,7
726,abruzzo, Tagliacozzo,60m²,,1,€ 26.000,2023,7
727,abruzzo, Spoltore,15.000m²,,1,€ 200.000,2023,7
728,abruzzo, Spoltore,400m²,5+,2,€ 150.000,2023,7
729,abruzzo, Caramanico Terme,100m²,5,2,€ 100.000,2023,7
730,abruzzo, Campli,165m²,2,1,€ 132.000,2023,7
731,abruzzo, Castellalto,60m²,4,1,€ 28.000,2023,7
732,abruzzo, Tortoreto,72m²,3,1,€ 57.000,2023,7
733,abruzzo, Atri,80.000m²,,1,€ 80.000,2023,7
734,abruzzo, Campli,1.510m²,5+,1,€ 600.000,2023,7
735,abruzzo, Sant'Eufemia a Maiella,600m²,5+,1,€ 285.000,2023,7
736,abruzzo, Bolognano,173m²,,1,€ 17.353,2023,7
737,abruzzo, Archi,177m²,,1,€ 29.700,2023,7
738,abruzzo, L'Aquila,,,1,€ 27.686,2023,7
739,abruzzo, Montorio al Vomano,150m²,5,1,€ 150.000,2023,7
740,abruzzo, Chieti,200m²,5+,2,€ 179.000,2023,7
741,abruzzo, Giulianova,110m²,5,1,"da € 75.000,00",2023,7
742,abruzzo, Pineto,99m²,4,1,"da € 63.750,00",2023,7
743,abruzzo, Spoltore,115m²,5,1,"da € 100.575,00",2023,7
744,abruzzo, Pescara,95m²,4,1,"da € 120.608,00",2023,7
745,abruzzo, Pescara,117m²,5+,1,"da € 55.830,00",2023,7
746,abruzzo, Francavilla al Mare,182m²,5+,1,"da € 158.970,00",2023,7
747,abruzzo, Francavilla al Mare,55m²,4,1,"da € 54.000,00",2023,7
748,abruzzo, Francavilla al Mare,158m²,5+,1,"da € 98.175,00",2023,7
749,abruzzo, Pescara,158m²,5+,1,"da € 51.629,00",2023,7
750,abruzzo, San Salvo,180m²,4,2,€ 260.000,2023,7
751,abruzzo, Cepagatti,1.045m²,5+,1,"da € 296.350,00",2023,7
752,abruzzo, Caramanico Terme,124m²,5+,1,"da € 57.483,00",2023,7
753,abruzzo, Giulianova,67m²,3,1,"da € 103.048,00",2023,7
754,abruzzo, Pescara,110m²,5+,1,"da € 83.591,00",2023,7
755,abruzzo, Miglianico,125m²,5+,1,"da € 61.008,00",2023,7
756,abruzzo, Pescara,85m²,4,1,"da € 33.231,00",2023,7
757,abruzzo, Pescara,110m²,5+,1,"da € 249.507,00",2023,7
758,abruzzo, Pianella,144m²,5+,1,"da € 101.768,00",2023,7
759,abruzzo, Pescara,307m²,5+,1,"da € 245.916,00",2023,7
760,abruzzo, San Giovanni Teatino,96m²,5+,1,"da € 70.993,00",2023,7
761,abruzzo, Pescara,95m²,4,1,"da € 51.915,00",2023,7
762,abruzzo, Chieti,154m²,5,1,"da € 67.125,00",2023,7
763,abruzzo, Spoltore,91m²,5,1,"da € 42.124,00",2023,7
764,abruzzo, Rosciano,160m²,5+,1,"da € 21.883,00",2023,7
765,abruzzo, Pescara,89m²,3,1,"da € 66.765,00",2023,7
766,abruzzo, Cepagatti,219m²,5+,1,"da € 103.244,00",2023,7
767,abruzzo, Loreto Aprutino,135m²,5+,1,"da € 64.447,00",2023,7
768,abruzzo, Montesilvano,100m²,5+,1,"da € 75.562,00",2023,7
769,abruzzo, Pescara,111m²,5+,1,"da € 32.148,00",2023,7
770,abruzzo, Penne,158m²,5+,1,"da € 49.462,00",2023,7
771,abruzzo, Pescara,116m²,5+,1,"da € 142.500,00",2023,7
772,abruzzo, Pescara,456m²,5+,1,"da € 376.540,00",2023,7
773,abruzzo, Montesilvano,113m²,5+,1,"da € 104.061,00",2023,7
774,abruzzo, Giulianova,130m²,5,1,"da € 95.084,00",2023,7
